G#,G,F#,F,E,D#,D,C#,C,B,A#,A
0.055001109,0.007429585,0.335772899,0.086604569,0.070858283,0.019516523,0.194499889,0.000332668,0.013195831,0.083277889,0.117653582,0.015857175
0.065828783,0.01586484,0.293808592,0.111878026,0.107345215,0.013392397,0.13938395,0.009065623,0.011125992,0.050272999,0.173998146,0.008035438
0.019865494,0.001241593,0.436316606,0.01065701,0.070150026,0.014899121,0.242834972,0.001345059,0.003828246,0.033729953,0.158510088,0.006621831
0.034326425,0.01392487,0.315252591,0.006962435,0.01619171,0.020887306,0.507124352,0.002590674,0.006962435,0.003724093,0.058775907,0.013277202
0.018846301,0.016426843,0.329173564,0.033363046,0.023685216,0.028269451,0.34292627,0.011078569,0.023812556,0.026232013,0.139819177,0.006366994
0.045679839,0.005090422,0.351239116,0.01406564,0.040723376,0.021567314,0.369189551,0.010582719,0.031212324,0.013797723,0.094842599,0.002009377
0.099689012,0.003109883,0.229872149,0.014771942,0.087422253,0.008638563,0.294920525,0.001209399,0.000950242,0.093642018,0.163527989,0.002246026
0.053625706,0.009769865,0.144159792,0.113656101,0.259552757,0.034194529,0.186495875,0.009444203,0.029635258,0.020733825,0.13395571,0.004776379
0.023935558,0.001495972,0.307364787,0.093095512,0.037974684,0.05132336,0.364787112,0.045914845,0.023705409,0.015995397,0.030840046,0.003567319
0.068139603,0.06325154,0.411672695,0.078600059,0.061491837,0.02004106,0.096197087,0.016326132,0.047218692,0.044285854,0.07253886,0.020236582
0.02705418,0.002511661,0.369644779,0.019806243,0.045640474,0.038177252,0.276569788,0.00165052,0.018012199,0.03566559,0.147613922,0.017653391
0.070604754,0.007220941,0.259853575,0.042623608,0.071407081,0.045933206,0.420419216,0.000100291,0.015143917,0.01905526,0.020459332,0.027178819
0.037790698,0.017598994,0.154698303,0.017127593,0.086030798,0.017520427,0.337680704,0.029619736,0.002514142,0.000549969,0.298240101,0.000628536
0.034020074,0.044585314,0.24881141,0.058425779,0.03560486,0.129741152,0.260010565,0.003169572,0.026096144,0.080929741,0.07120972,0.007395668
0.010957096,0.009108911,0.752607261,0.029306931,0.015577558,0.008712871,0.089108911,0.011221122,0.03009901,0.021518152,0.01650165,0.005280528
0.09120457,0.009159854,0.098197577,0.194720772,0.070619521,0.100167438,0.117502216,0.013493549,0.074657737,0.129419876,0.092681966,0.008174924
0.098987292,0.041799047,0.239475774,0.019658459,0.033061954,0.042891183,0.296167593,0.001985703,0.007247816,0.065131056,0.128177125,0.025416998
0.012866016,0.001109139,0.325976043,0.0222937,0.10215173,0.055789707,0.346938776,0.019299024,0.031499556,0.023070098,0.056344277,0.002661934
0.023230088,0.016715831,0.479842675,0.023107178,0.053834808,0.025073746,0.141101278,0.027531957,0.023230088,0.039577188,0.130653884,0.016101278
0.046981561,0.071566894,0.231287362,0.009177402,0.088995538,0.013892397,0.323903343,0.010524543,0.009766776,0.021385872,0.150964048,0.021554265
0.033969119,0.008900999,0.47520436,0.035785649,0.054223433,0.011989101,0.195186194,0.009173479,0.015894641,0.017257039,0.125340599,0.017075386
0.026284702,0.006989565,0.537408939,0.023134475,0.06605631,0.031699153,0.243059657,0.006398897,0.013782241,0.005414452,0.028844261,0.010927348
0.049562945,0.090114445,0.217896729,0.00567721,0.09993692,0.013697396,0.302514193,0.010723619,0.005226638,0.025502388,0.157610165,0.021537352
0.015344434,0.022200457,0.364131026,0.01697682,0.041789096,0.060289477,0.368592883,0.006311895,0.025682882,0.028185874,0.047121558,0.003373599
0.038158625,0.019079312,0.425513034,0.00854132,0.071658347,0.02384914,0.306267332,0.001996672,0.002107598,0.005546312,0.093510815,0.003771492
0.030366767,0.00552123,0.373471802,0.053766268,0.028920731,0.070461417,0.300644144,0.004995399,0.016695149,0.052451689,0.054029184,0.008676219
0.019972918,0.001241255,0.209884902,0.035545024,0.081809975,0.030692846,0.496163394,0.006657639,0.018393139,0.004965019,0.082599865,0.012074024
0.071787429,0.008596628,0.219939712,0.041085185,0.064083957,0.017416546,0.468683711,0.009043206,0.028469354,0.00468907,0.027129619,0.039075583
0.021339307,0.01367602,0.250766329,0.04928083,0.150907805,0.107993398,0.158217402,0.005305353,0.015916058,0.063192643,0.156802641,0.006602216
0.034390353,0.015185351,0.171281822,0.044997767,0.072800357,0.008597588,0.373715945,0.002679768,0.021326485,0.01596695,0.236377847,0.002679768
0.038415998,0.008551506,0.300486778,0.049598737,0.135640047,0.008419945,0.251414288,0.030127615,0.017760821,0.070911722,0.071701092,0.016971451
0.030993619,0.016408387,0.402751305,0.029667689,0.058009447,0.029584818,0.15173614,0.029253336,0.032816773,0.059169636,0.126874948,0.032733902
0.081671896,0.140370408,0.119016294,0.052322639,0.153931788,0.075093614,0.033802247,0.037951624,0.078939379,0.034004655,0.135310191,0.057585265
0.054948196,0.092247231,0.140478742,0.067667024,0.098535191,0.055877099,0.212861736,0.02550911,0.052090032,0.067095391,0.085673455,0.047016792
0.063473367,0.049862583,0.33451119,0.106792305,0.121580945,0.043973302,0.040177987,0.006151027,0.033765214,0.088862714,0.077215024,0.033634341
0.012280702,0.001214575,0.302564103,0.016059379,0.067746289,0.006882591,0.307692308,0.000539811,0.003238866,0.029959514,0.248987854,0.002834008
0.052141527,0.02660282,0.241553605,0.006118649,0.034583666,0.038308061,0.465017292,0.001862197,0.003990423,0.012769354,0.089651503,0.027400904
0.021821165,0.030188679,0.359967186,0.026743232,0.114848236,0.030188679,0.158654635,0.011156686,0.017883511,0.043806399,0.142411813,0.042329779
0.146773074,0.015787647,0.213219986,0.087439278,0.16204025,0.039382373,0.112248439,0.004857738,0.038167939,0.068181818,0.070610687,0.04129077
0.029060716,0.006875973,0.204981837,0.083679294,0.065516347,0.049818371,0.23469123,0.007135444,0.020498184,0.076673586,0.198235599,0.02283342
0.087623691,0.022372006,0.259429227,0.025813853,0.098092643,0.050623835,0.191739567,0.016348774,0.045891295,0.052488169,0.128352216,0.021224724
0.089556429,0.001965188,0.142710088,0.091615197,0.059985027,0.044731424,0.313962194,0.000280741,0.008422235,0.059423545,0.185008422,0.00233951
0.045469152,0.006587404,0.398457584,0.022011568,0.068605398,0.003695373,0.186696658,0.007390746,0.021368895,0.083547558,0.148939589,0.007230077
0.010933169,0.000461965,0.122728673,0.000307977,0.028333847,0.007083462,0.47921158,0.000153988,0,0.005543579,0.345087773,0.000153988
0.011082038,0.008619363,0.173926428,0.02139449,0.083115284,0.010312452,0.474526705,0.052485763,0.028474681,0.093427736,0.009388949,0.033246114
0.076320771,0.018585441,0.294699707,0.054379625,0.045172948,0.069953536,0.289106866,0.016176218,0.039063844,0.027706075,0.045947341,0.022887627
0.081765557,0.048842258,0.248914616,0.027315485,0.0427822,0.041696816,0.309153401,0.010853835,0.043596237,0.043143994,0.073625181,0.02831042
0.067835616,0.01830137,0.251616438,0.026520548,0.062575342,0.043506849,0.361424658,0.004273973,0.023232877,0.025753425,0.103890411,0.011068493
0.050342537,0.01951422,0.31741748,0.031347312,0.045567781,0.040377829,0.224205937,0.032696699,0.031347312,0.017749637,0.171164625,0.018268632
0.045957188,0.00273917,0.332758446,0.023739474,0.070001015,0.063508167,0.346048493,0.003652227,0.016130669,0.027493152,0.057218221,0.010753779
0.035135441,0.004760286,0.269976199,0.047376176,0.114586875,0.048169557,0.30533832,0.014847558,0.026181571,0.0172277,0.112433413,0.003966905
0.067835616,0.01830137,0.251616438,0.026520548,0.062575342,0.043506849,0.361424658,0.004273973,0.023232877,0.025753425,0.103890411,0.011068493
0.050342537,0.01951422,0.31741748,0.031347312,0.045567781,0.040377829,0.224205937,0.032696699,0.031347312,0.017749637,0.171164625,0.018268632
0.045957188,0.00273917,0.332758446,0.023739474,0.070001015,0.063508167,0.346048493,0.003652227,0.016130669,0.027493152,0.057218221,0.010753779
0.035135441,0.004760286,0.269976199,0.047376176,0.114586875,0.048169557,0.30533832,0.014847558,0.026181571,0.0172277,0.112433413,0.003966905
0.023891175,0.004686786,0.317558299,0.016918153,0.036694102,0.037151349,0.416780979,0.009373571,0.010973937,0.016346594,0.103909465,0.005715592
0.096046568,0.01188455,0.293839437,0.01455251,0.118360417,0.031287897,0.075915595,0.003516857,0.00921659,0.276376425,0.06196944,0.007033713
0.027078536,0.005399825,0.601365838,0.009608513,0.015881839,0.009052648,0.181132375,0.00198523,0.004685143,0.021519892,0.118081474,0.004208687
0.020211742,0.010707411,0.486525505,0.023580366,0.044634264,0.029956689,0.236766121,0.004692012,0.012752647,0.018647738,0.101900866,0.009624639
0.060117459,0.035024026,0.266737854,0.036412173,0.100694074,0.086599039,0.226801922,0.011211959,0.033315537,0.021249333,0.107207688,0.014628938
0.0105037,0.002745285,0.584507042,0.017068513,0.060873717,0.037240392,0.170804488,0.003103366,0.018023395,0.050250656,0.040582478,0.004296968
0.049412059,0.009757318,0.383912935,0.039779835,0.103952965,0.041656242,0.191518639,0.012259194,0.050162622,0.021641231,0.085689267,0.010257693
0.015110894,0.007555447,0.51486717,0.025712893,0.034974409,0.028881306,0.218376797,0.007677309,0.013526688,0.038995857,0.089324884,0.004996344
0.011467624,0.012162632,0.176184409,0.014479324,0.080852543,0.019228542,0.627475964,0.001158346,0.007645083,0.010425113,0.031854512,0.00706591
0.043498012,0.011243612,0.254741624,0.009426462,0.041794435,0.019534355,0.378648495,0.002385009,0.002725724,0.031345826,0.191595684,0.013060761
0.027903887,0.006975972,0.519765253,0.016941645,0.019599158,0.020374266,0.225224228,0.004761377,0.020484996,0.04949618,0.06067988,0.027793157
0.038837058,0.006725971,0.185289651,0.037860707,0.03221957,0.018442178,0.554458668,0.002169668,0.023323931,0.013451942,0.079626817,0.007593838
0.058556121,0.013313129,0.149475051,0.034311073,0.04903128,0.005844788,0.374282931,0.002597684,0.025110943,0.065591514,0.180755493,0.041129992
0.004223979,0.011263945,0.140907614,0.010180873,0.023177732,0.008881187,0.578035308,0.001191379,0.002707679,0.026426947,0.188237843,0.004765515
0.03973264,0.01287288,0.226265627,0.047406857,0.155959896,0.063869291,0.320212898,0.00482733,0.021413541,0.023022651,0.071791063,0.012625325
0.030738473,0.012370361,0.231288267,0.04335874,0.160314882,0.055979008,0.356241409,0.002998875,0.016743721,0.019992503,0.056978633,0.012995127
0.016700067,0.021242485,0.300200401,0.017368069,0.0499666,0.018436874,0.409619238,0.003607214,0.009352037,0.041950568,0.10260521,0.008951236
0.028339605,0.010465663,0.152634055,0.042450611,0.173800564,0.027398871,0.332784572,0.006585136,0.01164158,0.025634995,0.177916275,0.010348071
0.01098382,0.01606236,0.614857683,0.051612141,0.058934688,0.020668478,0.099208693,0.000826739,0.00803118,0.084917917,0.021731428,0.012164875
0.069673031,0.011520737,0.384792627,0.01009436,0.065174457,0.010533246,0.309633531,0.00921659,0.016677639,0.01678736,0.089971472,0.005924951
0.035652603,0.018134715,0.575129534,0.008265482,0.015173945,0.036639526,0.208857636,0.002467308,0.002097212,0.019491735,0.072785591,0.005304713
0.075102586,0.019562935,0.321213856,0.023857238,0.081210039,0.059833954,0.218723161,0.014696059,0.022616662,0.036740147,0.120622197,0.005821166
0.017831109,0.002467197,0.243243243,0.095211394,0.032410003,0.029942806,0.350005607,0.002803634,0.04283952,0.061007065,0.107323091,0.01491533
0.026369927,0.003740415,0.298859173,0.011782308,0.090892089,0.004769029,0.075743408,0.004488498,0.033476716,0.076678511,0.366560688,0.006639237
0.041630695,0.010167866,0.33294964,0.016019185,0.181966427,0.012757794,0.137266187,0.038369305,0.040479616,0.078273381,0.091798561,0.018321343
0.054122622,0.01141649,0.265010571,0.001691332,0.026744186,0.001902748,0.496934461,0.009725159,0.019238901,0.011099366,0.093551797,0.008562368
0.023666093,0.002796902,0.131346816,0.008820998,0.105744406,0.008498279,0.576914802,0.00408778,0.011402754,0.034530981,0.085628227,0.006561962
0.004210157,0.001315674,0.330585036,0.006052101,0.053942637,0.002280502,0.325497763,0.016051224,0.001491097,0.012279625,0.24603105,0.000263135
0.025662328,0.017539001,0.132834856,0.009877227,0.02953937,0.005354011,0.303147789,0.02086218,0.020400628,0.017077449,0.416782055,0.000923105
0.013994911,0.00391466,0.188490898,0.004991192,0.024858094,0.012429047,0.336758661,0.000880799,0.003327461,0.005480525,0.400078293,0.004795459
0.007338308,0.003482587,0.230970149,0.005970149,0.025621891,0.009701493,0.33681592,0.000746269,0.003233831,0.008830846,0.365049751,0.002238806
0.000554877,0.000110975,0.221728998,0.006769504,0.017423149,0,0.000221951,0.60126512,0.000110975,0.000776828,0.01520364,0.135833981
0.009834299,0.000943015,0.416677893,0.035699852,0.061026539,0.001481881,0.243702007,0.00377206,0.002424896,0.006196955,0.217701738,0.000538866
0.007828283,0.003282828,0.365277778,0.004924242,0.079040404,0.011237374,0.345075758,0.00239899,0.004419192,0.02739899,0.146212121,0.00290404
0.027069728,0.009374342,0.365599326,0.050874236,0.044975774,0.023383189,0.283336844,0.00315989,0.019591321,0.034758795,0.115020013,0.022856541
0.065569488,0.017371996,0.164315569,0.020637409,0.057079415,0.002089864,0.326410658,0.000522466,0.020637409,0.21408046,0.097178683,0.014106583
0.061784897,0.012967201,0.219171116,0.10475464,0.039664378,0.020849225,0.421052632,0.0043224,0.012712942,0.015764048,0.075133486,0.011823036
0.061784897,0.012967201,0.219171116,0.10475464,0.039664378,0.020849225,0.421052632,0.0043224,0.012712942,0.015764048,0.075133486,0.011823036
0.095153902,0.002652094,0.208309893,0.068874066,0.110986097,0.034798682,0.294623483,0.011894238,0.010367275,0.085831391,0.054408101,0.02210078
0.051623311,0.005242993,0.317604356,0.090139141,0.134502924,0.057471264,0.06231095,0.002419843,0.097600323,0.109094576,0.063722525,0.008267796
0.025524424,0.0055743,0.273140678,0.00704122,0.031685492,0.036232947,0.200674784,0.025671116,0.009681678,0.045181165,0.323456066,0.01613613
0.039825046,0.00621547,0.269912523,0.052255985,0.123733886,0.049723757,0.243554328,0.004028545,0.019106814,0.033839779,0.144221915,0.013581952
0.024636587,0.006607514,0.241835001,0.026807627,0.060694733,0.027751557,0.46535775,0.008400982,0.010666415,0.056635832,0.049933925,0.020672079
0.046689851,0.00611798,0.306478619,0.031620299,0.039992272,0.027820711,0.257341577,0.007985574,0.039026275,0.035548686,0.17800103,0.023377125
0.059625213,0.011712095,0.264586882,0.025979557,0.120528109,0.038436968,0.19165247,0.010540886,0.054727428,0.031516184,0.183028109,0.007666099
0.035673967,0.007789569,0.299503274,0.027432829,0.043011967,0.030706706,0.375479792,0.003499661,0.01964326,0.023481599,0.122488146,0.01128923
0.025516894,0.004034291,0.426424609,0.054967221,0.055269793,0.021986889,0.305900151,0.000302572,0.000907716,0.030257186,0.064346949,0.010085729
0.049812422,0.02355148,0.34535223,0.042205085,0.103793247,0.145789912,0.162880367,0.012817841,0.012817841,0.006982076,0.092955398,0.001042101
0.043202765,0.001440092,0.219182028,0.052227343,0.038786482,0.081893241,0.369047619,0.002688172,0.011904762,0.021697389,0.12999232,0.027937788
0.11943734,0.018670077,0.233631714,0.032352941,0.03056266,0.105370844,0.210997442,0.00971867,0.012148338,0.064322251,0.14398977,0.018797954
0.03925113,0.00232408,0.359199484,0.019109103,0.142285345,0.025952227,0.311426727,0.002194964,0.008005165,0.012136862,0.074499677,0.003615236
0.041781632,0.001576665,0.360005256,0.016949153,0.139534884,0.027723032,0.299566417,0.00210222,0.007226383,0.016686375,0.082643542,0.004204441
0.011995801,0.002099265,0.172439646,0.008097166,0.462438147,0.008696956,0.127905233,0.008846904,0.014245014,0.088768931,0.092517619,0.001949318
0.008950988,0.003274752,0.397991486,0.005130444,0.10566532,0.00949678,0.380198668,0.004257177,0.005785395,0.014299749,0.061019539,0.003929702
0.008171316,0.00028177,0.432422279,0.004320466,0.123884662,0.008077393,0.241946088,0.000563539,0.00178454,0.017094017,0.160702545,0.000751385
0.090200118,0.007210124,0.269864626,0.04267216,0.212183637,0.004855798,0.163184226,0.048263685,0.014125956,0.070041201,0.049293702,0.028104768
0.047151072,0.000627287,0.282279143,0.026555149,0.182435964,0.043491898,0.245164663,0.006063774,0.010350235,0.01495034,0.137271302,0.003659174
0.056144526,0.007356123,0.217654695,0.018606664,0.31469061,0.043920381,0.251406318,0.007356123,0.003028992,0.024340113,0.054197317,0.001298139
0.036698397,0.033942886,0.326027054,0.015781563,0.035946894,0.042334669,0.228582164,0.006638277,0.019539078,0.044714429,0.152680361,0.057114228
0.028375953,0.019964109,0.581202333,0.024899058,0.040489009,0.022207268,0.141431135,0.020524899,0.015702109,0.017608793,0.072341857,0.015253477
0.018789929,0.018163598,0.375923838,0.010021295,0.042214706,0.03419767,0.279468871,0.006138043,0.019165727,0.031817612,0.128523112,0.035575598
0.018470548,0.002365131,0.372339227,0.023763937,0.232683861,0.001802005,0.284604122,0.002252506,0.004842888,0.010023651,0.045162744,0.001689379
0.031561262,0.186967479,0.214688588,0.041641666,0.049801992,0.139925597,0.133325333,0.006960278,0.011160446,0.077523101,0.093603744,0.012840514
0.019207968,0.036400285,0.497154375,0.008892578,0.039245909,0.001185677,0.341237847,0.001422812,0.002252786,0.004979843,0.033317524,0.014702395
0.055785659,0.009966347,0.326430236,0.029899042,0.051902666,0.032876003,0.308439037,0.002200362,0.010742946,0.047760808,0.112218483,0.011778411
0.017353308,0.010486891,0.361672909,0.011985019,0.04906367,0.040948814,0.401498127,0.005243446,0.008364544,0.021348315,0.063545568,0.008489388
